Type,Class,Variable1,Variable2,Variable3,Frequency
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Humidity(%), '\'(93.5-inf)\'')","(Wind_Direction, N)",0.004
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Temperature(F), '\'(-inf-36.95]\'')","(Wind_Direction, W)",0.005
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Humidity(%), '\'(43.5-55.5]\'')","(Wind_Direction, W)",0.007
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Weather_Condition, unknown)","(Stop, False)",0.001
D,1,"(Distance(mi), '\'(0.5225-inf)\'')","(Weather_Condition, Clear)","(Crossing, True)",0.001
D,0,"(Humidity(%), '\'(68.5-82.5]\'')","(Crossing, True)","(Traffic_Signal, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunderstorms)","(Crossing, False)",0.004
D,0,"(Street, local)","(Visibility(mi), '\'(-inf-9.5]\'')","(Weather_Condition, Fair)",0.008
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Temperature(F), '\'(46.1-56.9]\'')","(Humidity(%), '\'(68.5-82.5]\'')",0.009
D,0,"(Temperature(F), '\'(67.05-76.9]\'')","(Weather_Condition, Cloudy)","(Crossing, True)",0.002
D,0,"(Temperature(F), '\'(67.05-76.9]\'')","(Visibility(mi), '\'(9.5-10.25]\'')","(Weather_Condition, Thunderstorms)",0.001
D,0,"(Temperature(F), '\'(-inf-36.95]\'')","(Wind_Direction, SW)","(Crossing, True)",0.001
D,0,"(Pressure(in), '\'(-inf-29.815]\'')","(Wind_Direction, SW)","(Weather_Condition, Snow)",0.001
D,0,"(Humidity(%), '\'(93.5-inf)\'')","(Wind_Direction, NW)","(Crossing, True)",0.001
D,0,"(Temperature(F), '\'(67.05-76.9]\'')","(Crossing, True)","(Station, True)",0.001
D,0,"(Street, Beltway)","(Wind_Direction, Calm)","(Weather_Condition, Drizzle)",0.001
D,0,"(Temperature(F), '\'(56.9-67.05]\'')","(Pressure(in), '\'(29.815-30.055]\'')","(Weather_Condition, Windy)",0.001
D,0,"(Street, local)","(Temperature(F), '\'(36.95-46.1]\'')","(Weather_Condition, Windy)",0.001
D,0,"(Street, local)","(Wind_Direction, S)","(Weather_Condition, Cloudy)",0.003
D,0,"(Wind_Direction, SW)","(Weather_Condition, Cloudy)","(Traffic_Signal, True)",0.002
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Wind_Direction, NE)","(Weather_Condition, Snow)",0.003
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Pressure(in), '\'(29.815-30.055]\'')","(Weather_Condition, Thunderstorms)",0.001
D,0,"(Temperature(F), '\'(36.95-46.1]\'')","(Weather_Condition, Cloudy)","(Crossing, True)",0.003
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Humidity(%), '\'(82.5-93.5]\'')","(Weather_Condition, Rain)",0.002
D,0,"(Temperature(F), '\'(36.95-46.1]\'')","(Wind_Direction, N)","(Traffic_Signal, True)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunderstorms)","(Station, False)",0.004
D,1,"(Temperature(F), '\'(76.9-inf)\'')","(Humidity(%), '\'(93.5-inf)\'')","(Junction, True)",0.001
D,0,"(Temperature(F), '\'(-inf-36.95]\'')","(Weather_Condition, Fair)","(Traffic_Signal, True)",0.005
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Humidity(%), '\'(-inf-43.5]\'')","(Visibility(mi), '\'(-inf-9.5]\'')",0.002
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Visibility(mi), '\'(-inf-9.5]\'')","(Traffic_Signal, True)",0.006
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Wind_Direction, N)","(Sunrise_Sunset, Night)",0.009
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Humidity(%), '\'(82.5-93.5]\'')","(Wind_Direction, W)",0.003
D,0,"(Street, Highway)","(Visibility(mi), '\'(9.5-10.25]\'')","(Traffic_Calming, True)",0.001
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Humidity(%), '\'(68.5-82.5]\'')","(Weather_Condition, Haze)",0.001
D,0,"(Temperature(F), '\'(67.05-76.9]\'')","(Pressure(in), '\'(-inf-29.815]\'')","(Weather_Condition, Fog)",0.001
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Wind_Direction, SE)","(Weather_Condition, Rain)",0.001
D,0,"(Street, local)","(Temperature(F), '\'(56.9-67.05]\'')","(Weather_Condition, Windy)",0.001
D,0,"(Humidity(%), '\'(55.5-68.5]\'')","(Wind_Direction, N)","(Crossing, True)",0.001
D,0,"(Wind_Direction, SW)","(Crossing, True)","(Sunrise_Sunset, Night)",0.001
D,1,"(Humidity(%), '\'(-inf-43.5]\'')","(Weather_Condition, Overcast)","(Traffic_Signal, False)",0.007
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Temperature(F), '\'(-inf-36.95]\'')","(Weather_Condition, Cloudy)",0.01
D,0,"(Wind_Direction, S)","(Traffic_Signal, True)","(Sunrise_Sunset, Night)",0.003
D,0,"(Street, local)","(Wind_Direction, S)","(Weather_Condition, Fair)",0.007
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Wind_Direction, W)","(Traffic_Signal, True)",0.002
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Wind_Direction, W)","(Sunrise_Sunset, Night)",0.01
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, 'Heavy Rain')","(Amenity, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, 'Heavy Rain')","(Railway, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, 'Heavy Rain')","(Station, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, 'Heavy Rain')","(Stop, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, 'Heavy Rain')","(Traffic_Calming, False)",0.004
D,1,"(Pressure(in), '\'(30.055-inf)\'')","(Weather_Condition, Haze)","(Junction, True)",0.0
D,1,"(Temperature(F), '\'(76.9-inf)\'')","(Humidity(%), '\'(-inf-43.5]\'')","(Weather_Condition, Overcast)",0.0
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Visibility(mi), '\'(9.5-10.25]\'')","(Weather_Condition, unknown)",0.0
D,1,"(Humidity(%), '\'(-inf-43.5]\'')","(Wind_Direction, SE)","(Weather_Condition, 'Scattered Clouds')",0.001
D,1,"(Street, Interstate)","(Railway, True)","(Sunrise_Sunset, Day)",0.0
D,1,"(Weather_Condition, Clear)","(Crossing, False)","(Railway, True)",0.0
D,1,"(Weather_Condition, Clear)","(Railway, True)","(Traffic_Signal, False)",0.0
D,1,"(Weather_Condition, 'Mostly Cloudy')","(Traffic_Calming, True)","(Sunrise_Sunset, Night)",0.0
D,1,"(Street, Beltway)","(Weather_Condition, Haze)","(Junction, False)",0.0
D,1,"(Humidity(%), '\'(68.5-82.5]\'')","(Wind_Direction, E)","(Weather_Condition, Haze)",0.0
D,1,"(Wind_Direction, E)","(Weather_Condition, Haze)","(Amenity, False)",0.0
D,1,"(Wind_Direction, E)","(Weather_Condition, Haze)","(Crossing, False)",0.0
D,1,"(Wind_Direction, E)","(Weather_Condition, Haze)","(Junction, False)",0.0
D,1,"(Wind_Direction, E)","(Weather_Condition, Haze)","(Railway, False)",0.0
D,1,"(Wind_Direction, E)","(Weather_Condition, Haze)","(Station, False)",0.0
D,1,"(Wind_Direction, E)","(Weather_Condition, Haze)","(Stop, False)",0.0
D,1,"(Wind_Direction, E)","(Weather_Condition, Haze)","(Traffic_Calming, False)",0.0
D,1,"(Visibility(mi), '\'(9.5-10.25]\'')","(Wind_Direction, SW)","(Weather_Condition, Rain)",0.0
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Weather_Condition, unknown)","(Sunrise_Sunset, Day)",0.0
D,1,"(Wind_Direction, unknown)","(Weather_Condition, Fair)","(Sunrise_Sunset, Night)",0.0
D,1,"(Humidity(%), '\'(82.5-93.5]\'')","(Wind_Direction, N)","(Weather_Condition, 'Scattered Clouds')",0.0
D,1,"(Street, Highway)","(Humidity(%), '\'(-inf-43.5]\'')","(Weather_Condition, unknown)",0.0
D,1,"(Temperature(F), '\'(36.95-46.1]\'')","(Wind_Direction, E)","(Weather_Condition, 'Scattered Clouds')",0.0
D,0,"(Street, large_local)","(Weather_Condition, Cloudy)","(Junction, True)",0.003
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Street, Highway)","(Weather_Condition, Rain)",0.002
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Visibility(mi), '\'(-inf-9.5]\'')","(Weather_Condition, Fair)",0.009
D,0,"(Temperature(F), '\'(67.05-76.9]\'')","(Crossing, True)","(Traffic_Signal, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunderstorms)","(Amenity, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunderstorms)","(Railway, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunderstorms)","(Stop, False)",0.004
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunderstorms)","(Traffic_Calming, False)",0.004
D,0,"(Street, local)","(Pressure(in), '\'(-inf-29.815]\'')","(Weather_Condition, Windy)",0.002
D,0,"(Street, local)","(Humidity(%), '\'(43.5-55.5]\'')","(Weather_Condition, Cloudy)",0.004
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Wind_Direction, W)","(Weather_Condition, Drizzle)",0.001
D,0,"(Street, large_local)","(Humidity(%), '\'(93.5-inf)\'')","(Crossing, True)",0.002
D,0,"(Pressure(in), '\'(-inf-29.815]\'')","(Weather_Condition, Windy)","(Sunrise_Sunset, Night)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Wind_Direction, N)","(Weather_Condition, 'Scattered Clouds')",0.003
D,1,"(Pressure(in), '\'(30.055-inf)\'')","(Weather_Condition, Snow)","(Junction, True)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Temperature(F), '\'(67.05-76.9]\'')","(Weather_Condition, Thunderstorms)",0.002
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Temperature(F), '\'(76.9-inf)\'')","(Weather_Condition, Haze)",0.002
D,1,"(Wind_Direction, Variable)","(Weather_Condition, 'Scattered Clouds')","(Traffic_Signal, False)",0.002
D,0,"(Visibility(mi), '\'(-inf-9.5]\'')","(Wind_Direction, S)","(Crossing, True)",0.0
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Wind_Direction, S)","(Weather_Condition, Drizzle)",0.002
D,0,"(Temperature(F), '\'(36.95-46.1]\'')","(Crossing, True)","(Traffic_Calming, True)",0.0
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Visibility(mi), '\'(-inf-9.5]\'')","(Weather_Condition, Haze)",0.001
D,0,"(Visibility(mi), '\'(-inf-9.5]\'')","(Wind_Direction, SE)","(Weather_Condition, Fair)",0.002
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Wind_Direction, unknown)","(Weather_Condition, Fair)",0.0
D,0,"(Wind_Direction, N)","(Crossing, True)","(Sunrise_Sunset, Night)",0.0
D,0,"(Humidity(%), '\'(82.5-93.5]\'')","(Wind_Direction, SE)","(Weather_Condition, Snow)",0.0
D,0,"(Wind_Direction, SE)","(Crossing, True)","(Station, True)",0.0
D,0,"(Street, Highway)","(Weather_Condition, 'Heavy Rain')","(Sunrise_Sunset, Night)",0.0
D,0,"(Street, Highway)","(Pressure(in), '\'(-inf-29.815]\'')","(Crossing, True)",0.001
D,0,"(Humidity(%), '\'(82.5-93.5]\'')","(Wind_Direction, Variable)","(Weather_Condition, Fair)",0.0
D,0,"(Street, Highway)","(Wind_Direction, S)","(Crossing, True)",0.0
D,0,"(Wind_Direction, S)","(Station, True)","(Sunrise_Sunset, Day)",0.0
D,0,"(Wind_Direction, Variable)","(Crossing, True)","(Traffic_Signal, False)",0.0
D,0,"(Humidity(%), '\'(82.5-93.5]\'')","(Wind_Direction, NE)","(Weather_Condition, Fog)",0.0
D,0,"(Pressure(in), '\'(-inf-29.815]\'')","(Wind_Direction, W)","(Crossing, True)",0.001
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Visibility(mi), '\'(-inf-9.5]\'')","(Wind_Direction, SW)",0.007
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Temperature(F), '\'(-inf-36.95]\'')","(Wind_Direction, NE)",0.007
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Pressure(in), '\'(-inf-29.815]\'')","(Weather_Condition, Rain)",0.003
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Pressure(in), '\'(29.815-30.055]\'')","(Weather_Condition, 'Heavy Rain')",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Temperature(F), '\'(76.9-inf)\'')","(Weather_Condition, Thunder)",0.001
D,1,"(Weather_Condition, Thunderstorm)","(Crossing, False)","(Sunrise_Sunset, Day)",0.001
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Temperature(F), '\'(56.9-67.05]\'')","(Wind_Direction, Variable)",0.002
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Temperature(F), '\'(36.95-46.1]\'')","(Wind_Direction, SW)",0.006
D,1,"(Wind_Direction, E)","(Weather_Condition, 'Scattered Clouds')","(Traffic_Signal, False)",0.002
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Wind_Direction, S)","(Traffic_Signal, True)",0.003
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Pressure(in), '\'(-inf-29.815]\'')","(Weather_Condition, Windy)",0.003
D,0,"(Wind_Direction, NW)","(Weather_Condition, Cloudy)","(Crossing, True)",0.002
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunder)","(Amenity, False)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunder)","(Crossing, False)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunder)","(Railway, False)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunder)","(Station, False)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunder)","(Stop, False)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunder)","(Traffic_Calming, False)",0.001
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, Thunder)","(Traffic_Signal, False)",0.001
D,0,"(Distance(mi), '\'(-inf-0.0135]\'')","(Traffic_Calming, True)","(Sunrise_Sunset, Day)",0.001
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Humidity(%), '\'(68.5-82.5]\'')","(Crossing, True)",0.004
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Temperature(F), '\'(36.95-46.1]\'')","(Humidity(%), '\'(-inf-43.5]\'')",0.01
D,0,"(Street, Highway)","(Visibility(mi), '\'(9.5-10.25]\'')","(Crossing, True)",0.005
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Humidity(%), '\'(68.5-82.5]\'')","(Wind_Direction, NW)",0.009
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Humidity(%), '\'(43.5-55.5]\'')","(Visibility(mi), '\'(-inf-9.5]\'')",0.003
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Temperature(F), '\'(56.9-67.05]\'')","(Wind_Direction, N)",0.003
D,0,"(Pressure(in), '\'(30.055-inf)\'')","(Wind_Direction, SW)","(Crossing, True)",0.001
D,0,"(Wind_Direction, SW)","(Crossing, True)","(Traffic_Signal, False)",0.002
D,0,"(Wind_Direction, S)","(Weather_Condition, Cloudy)","(Traffic_Signal, True)",0.001
D,0,"(Temperature(F), '\'(36.95-46.1]\'')","(Crossing, True)","(Sunrise_Sunset, Night)",0.005
D,0,"(Humidity(%), '\'(43.5-55.5]\'')","(Weather_Condition, Overcast)","(Crossing, True)",0.0
D,0,"(Pressure(in), '\'(30.055-inf)\'')","(Crossing, False)","(Traffic_Calming, True)",0.0
D,0,"(Distance(mi), '\'(-inf-0.0135]\'')","(Traffic_Calming, True)","(Traffic_Signal, False)",0.0
D,0,"(Distance(mi), '\'(0.5225-inf)\'')","(Temperature(F), '\'(36.95-46.1]\'')","(Weather_Condition, Fog)",0.001
D,0,"(Temperature(F), '\'(46.1-56.9]\'')","(Pressure(in), '\'(-inf-29.815]\'')","(Station, True)",0.0
D,0,"(Wind_Direction, S)","(Weather_Condition, Cloudy)","(Crossing, True)",0.0
D,0,"(Temperature(F), '\'(46.1-56.9]\'')","(Visibility(mi), '\'(9.5-10.25]\'')","(Traffic_Calming, True)",0.0
D,0,"(Wind_Direction, Calm)","(Weather_Condition, Fog)","(Crossing, True)",0.0
D,0,"(Wind_Direction, SE)","(Weather_Condition, Windy)","(Sunrise_Sunset, Day)",0.0
D,0,"(Visibility(mi), '\'(9.5-10.25]\'')","(Weather_Condition, Cloudy)","(Crossing, True)",0.007
D,0,"(Humidity(%), '\'(43.5-55.5]\'')","(Visibility(mi), '\'(-inf-9.5]\'')","(Weather_Condition, Fair)",0.002
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Humidity(%), '\'(82.5-93.5]\'')","(Wind_Direction, SE)",0.007
D,0,"(Temperature(F), '\'(67.05-76.9]\'')","(Humidity(%), '\'(55.5-68.5]\'')","(Crossing, True)",0.002
D,0,"(Humidity(%), '\'(55.5-68.5]\'')","(Weather_Condition, Cloudy)","(Crossing, True)",0.002
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Wind_Direction, N)","(Traffic_Signal, True)",0.002
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Visibility(mi), '\'(-inf-9.5]\'')","(Weather_Condition, Thunderstorms)",0.003
D,1,"(Wind_Direction, SE)","(Weather_Condition, 'Scattered Clouds')","(Crossing, False)",0.008
D,0,"(Street, large_local)","(Temperature(F), '\'(-inf-36.95]\'')","(Weather_Condition, Cloudy)",0.005
D,0,"(Weather_Condition, Cloudy)","(Crossing, True)","(Sunrise_Sunset, Night)",0.003
D,0,"(Pressure(in), '\'(29.815-30.055]\'')","(Weather_Condition, Cloudy)","(Crossing, True)",0.003
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Visibility(mi), '\'(-inf-9.5]\'')","(Wind_Direction, W)",0.003
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Pressure(in), '\'(29.815-30.055]\'')","(Weather_Condition, Rain)",0.002
D,0,"(Temperature(F), '\'(67.05-76.9]\'')","(Humidity(%), '\'(82.5-93.5]\'')","(Weather_Condition, Rain)",0.001
D,0,"(Temperature(F), '\'(46.1-56.9]\'')","(Humidity(%), '\'(93.5-inf)\'')","(Crossing, True)",0.002
D,0,"(Wind_Direction, N)","(Weather_Condition, Fair)","(Traffic_Signal, True)",0.002
D,0,"(Distance(mi), '\'(0.0135-0.5225]\'')","(Street, large_local)","(Weather_Condition, Rain)",0.001
D,0,"(Street, large_local)","(Wind_Direction, S)","(Weather_Condition, Drizzle)",0.001
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Weather_Condition, unknown)","(Amenity, False)",0.001
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Weather_Condition, unknown)","(Crossing, False)",0.001
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Weather_Condition, unknown)","(Junction, False)",0.001
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Weather_Condition, unknown)","(Railway, False)",0.001
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Weather_Condition, unknown)","(Station, False)",0.001
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Weather_Condition, unknown)","(Traffic_Calming, False)",0.001
D,1,"(Humidity(%), '\'(82.5-93.5]\'')","(Pressure(in), '\'(30.055-inf)\'')","(Weather_Condition, 'Heavy Rain')",0.0
D,1,"(Street, Interstate)","(Crossing, True)","(Railway, False)",0.0
D,1,"(Street, large_local)","(Wind_Direction, SE)","(Weather_Condition, Haze)",0.0
D,1,"(Wind_Direction, SE)","(Weather_Condition, Haze)","(Traffic_Signal, True)",0.0
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, 'Light Freezing Fog')","(Sunrise_Sunset, Day)",0.0
D,1,"(Weather_Condition, 'Light Freezing Fog')","(Amenity, False)","(Sunrise_Sunset, Day)",0.0
D,1,"(Weather_Condition, 'Light Freezing Fog')","(Junction, False)","(Sunrise_Sunset, Day)",0.0
D,1,"(Weather_Condition, 'Light Freezing Fog')","(Railway, False)","(Sunrise_Sunset, Day)",0.0
D,1,"(Weather_Condition, 'Light Freezing Fog')","(Station, False)","(Sunrise_Sunset, Day)",0.0
D,1,"(Weather_Condition, 'Light Freezing Fog')","(Stop, False)","(Sunrise_Sunset, Day)",0.0
D,1,"(Weather_Condition, 'Light Freezing Fog')","(Traffic_Calming, False)","(Sunrise_Sunset, Day)",0.0
D,1,"(Pressure(in), '\'(-inf-29.815]\'')","(Wind_Direction, E)","(Weather_Condition, Overcast)",0.0
D,1,"(Temperature(F), '\'(76.9-inf)\'')","(Humidity(%), '\'(82.5-93.5]\'')","(Weather_Condition, Haze)",0.0
D,1,"(Humidity(%), '\'(82.5-93.5]\'')","(Wind_Direction, SE)","(Weather_Condition, Haze)",0.0
D,1,"(Humidity(%), '\'(68.5-82.5]\'')","(Wind_Direction, E)","(Weather_Condition, Rain)",0.0
D,1,"(Street, Highway)","(Wind_Direction, Calm)","(Weather_Condition, Thunderstorms)",0.0
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Humidity(%), '\'(82.5-93.5]\'')","(Weather_Condition, 'Light Freezing Rain')",0.0
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Weather_Condition, 'Light Freezing Rain')","(Junction, False)",0.0
D,1,"(Temperature(F), '\'(76.9-inf)\'')","(Weather_Condition, Thunderstorm)","(Crossing, False)",0.0
D,1,"(Pressure(in), '\'(29.815-30.055]\'')","(Weather_Condition, Thunderstorm)","(Traffic_Signal, False)",0.0
D,1,"(Humidity(%), '\'(55.5-68.5]\'')","(Crossing, False)","(Railway, True)",0.0
D,1,"(Pressure(in), '\'(29.815-30.055]\'')","(Wind_Direction, SE)","(Weather_Condition, Thunderstorms)",0.0
D,1,"(Humidity(%), '\'(68.5-82.5]\'')","(Weather_Condition, Rain)","(Sunrise_Sunset, Night)",0.0
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Temperature(F), '\'(76.9-inf)\'')","(Weather_Condition, Rain)",0.0
D,1,"(Wind_Direction, W)","(Junction, True)","(Traffic_Signal, True)",0.0
D,1,"(Street, Interstate)","(Wind_Direction, Calm)","(Traffic_Signal, True)",0.0
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorm)","(Amenity, False)",0.0
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorm)","(Crossing, False)",0.0
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorm)","(Junction, False)",0.0
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorm)","(Railway, False)",0.0
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorm)","(Station, False)",0.0
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorm)","(Stop, False)",0.0
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorm)","(Traffic_Calming, False)",0.0
D,1,"(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorm)","(Traffic_Signal, False)",0.0
D,1,"(Temperature(F), '\'(46.1-56.9]\'')","(Humidity(%), '\'(93.5-inf)\'')","(Weather_Condition, Thunderstorms)",0.0
D,1,"(Pressure(in), '\'(29.815-30.055]\'')","(Wind_Direction, Calm)","(Weather_Condition, Thunderstorms)",0.0
D,1,"(Street, Tunnel)","(Pressure(in), '\'(30.055-inf)\'')","(Wind_Direction, W)",0.0
D,1,"(Street, Interstate)","(Temperature(F), '\'(36.95-46.1]\'')","(Traffic_Signal, True)",0.0
D,1,"(Wind_Direction, S)","(Weather_Condition, 'Light Freezing Rain')","(Amenity, False)",0.0
D,1,"(Wind_Direction, S)","(Weather_Condition, 'Light Freezing Rain')","(Crossing, False)",0.0
D,1,"(Wind_Direction, S)","(Weather_Condition, 'Light Freezing Rain')","(Railway, False)",0.0
D,1,"(Wind_Direction, S)","(Weather_Condition, 'Light Freezing Rain')","(Station, False)",0.0
D,1,"(Wind_Direction, S)","(Weather_Condition, 'Light Freezing Rain')","(Stop, False)",0.0
D,1,"(Wind_Direction, S)","(Weather_Condition, 'Light Freezing Rain')","(Traffic_Calming, False)",0.0
D,1,"(Wind_Direction, S)","(Weather_Condition, 'Light Freezing Rain')","(Traffic_Signal, False)",0.0
D,1,"(Temperature(F), '\'(-inf-36.95]\'')","(Wind_Direction, N)","(Weather_Condition, 'Scattered Clouds')",0.0
D,1,"(Street, Interstate)","(Wind_Direction, E)","(Weather_Condition, 'Heavy Rain')",0.0
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Pressure(in), '\'(29.815-30.055]\'')","(Weather_Condition, Thunder)",0.0
D,1,"(Humidity(%), '\'(43.5-55.5]\'')","(Wind_Direction, unknown)","(Weather_Condition, 'Partly Cloudy')",0.0
D,1,"(Street, large_local)","(Weather_Condition, Thunderstorms)","(Traffic_Signal, True)",0.0
D,1,"(Distance(mi), '\'(-inf-0.0135]\'')","(Wind_Direction, E)","(Weather_Condition, Haze)",0.0
D,1,"(Temperature(F), '\'(67.05-76.9]\'')","(Wind_Direction, SE)","(Weather_Condition, 'Heavy Rain')",0.0
