Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;1;(education_num, 16);(relationship, Husband);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 16);(sex, Male);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 3);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 5);(relationship, Wife);0.0001;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 5);(relationship, Wife);0.0001;;
U;1;(education_num, 12);(occupation, Transport-moving);(relationship, Wife);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 13);(race, Other);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(marital_status, Never-married);(race, Other);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(occupation, Sales);(race, Other);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(race, Other);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 13);(race, Other);0.0001;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(occupation, Sales);(race, Other);0.0001;;
U;1;(education_num, 13);(occupation, Sales);(race, Other);0.0001;;
U;1;(occupation, Sales);(race, Other);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(education_num, 16);(marital_status, Widowed);0.0001;;
U;1;(education_num, 16);(marital_status, Widowed);(sex, Male);0.0001;;
U;1;(education_num, 16);(marital_status, Widowed);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(age, '\'(52.5-inf)\'');(education_num, 16);(relationship, Wife);0.0001;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 16);(relationship, Wife);0.0001;;
U;1;(type_employer, Self-emp-inc);(fnlwgt, '\'(96945-138590]\'');(marital_status, Separated);0.0001;;
U;1;(type_employer, Self-emp-inc);(marital_status, Separated);(occupation, Farming-fishing);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 14);(race, Black);0.0001;;
U;1;(education_num, 4);(marital_status, Never-married);(occupation, Transport-moving);0.0001;;
U;1;(type_employer, Self-emp-inc);(education_num, 15);(occupation, Sales);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 15);(occupation, Exec-managerial);0.0001;;
U;1;(education_num, 14);(marital_status, Separated);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(education_num, 7);(occupation, Prof-specialty);(relationship, Wife);0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 7);(race, Amer-Indian-Eskimo);0.0001;;
U;1;(education_num, 7);(occupation, Craft-repair);(race, Amer-Indian-Eskimo);0.0001;;
U;1;(education_num, 7);(relationship, Not-in-family);(race, Amer-Indian-Eskimo);0.0001;;
U;1;(education_num, 7);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(type_employer, Local-gov);(education_num, 5);(marital_status, Widowed);0.0001;;
U;1;(type_employer, Local-gov);(education_num, 5);(occupation, Handlers-cleaners);0.0001;;
U;1;(fnlwgt, '\'(96945-138590]\'');(marital_status, Widowed);(occupation, Handlers-cleaners);0.0001;;
U;1;(education_num, 5);(marital_status, Widowed);(occupation, Handlers-cleaners);0.0001;;
U;1;(type_employer, Self-emp-inc);(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 16);0.0001;;
U;1;(type_employer, Federal-gov);(occupation, Transport-moving);(relationship, Wife);0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(type_employer, Self-emp-inc);(occupation, Protective-serv);0.0001;;
U;1;(type_employer, Self-emp-inc);(fnlwgt, '\'(206692.5-276793.5]\'');(occupation, Protective-serv);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(type_employer, Self-emp-inc);(occupation, Adm-clerical);0.0001;;
U;1;(type_employer, Self-emp-inc);(education_num, 14);(occupation, Adm-clerical);0.0001;;
U;1;(education_num, 5);(occupation, Prof-specialty);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(education_num, 7);(occupation, Tech-support);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(education_num, 8);(occupation, Tech-support);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(fnlwgt, '\'(276793.5-inf)\'');(education_num, 16);(occupation, Craft-repair);0.0001;;
U;1;(education_num, 16);(occupation, Craft-repair);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 6);(occupation, Protective-serv);0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(type_employer, Self-emp-inc);(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 15);(occupation, Tech-support);0.0001;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(education_num, 15);(occupation, Tech-support);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 11);(occupation, Transport-moving);0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 8);(occupation, Tech-support);0.0001;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 8);(occupation, Tech-support);0.0001;;
U;1;(education_num, 8);(occupation, Tech-support);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 14);(occupation, Transport-moving);0.0001;;
U;1;(education_num, 8);(occupation, Exec-managerial);(relationship, Wife);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 6);(occupation, Protective-serv);0.0001;;
U;1;(type_employer, State-gov);(education_num, 15);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(education_num, 8);(occupation, Craft-repair);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 15);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(fnlwgt, '\'(276793.5-inf)\'');(education_num, 8);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 8);(occupation, Transport-moving);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 15);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(fnlwgt, '\'(96945-138590]\'');(occupation, Priv-house-serv);0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 12);(occupation, Priv-house-serv);0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(marital_status, Married-civ-spouse);(occupation, Priv-house-serv);0.0001;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 12);(occupation, Priv-house-serv);0.0001;;
U;1;(education_num, 12);(marital_status, Married-civ-spouse);(occupation, Priv-house-serv);0.0001;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 16);(occupation, Craft-repair);0.0001;;
U;1;(education_num, 16);(occupation, Craft-repair);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0001;;
U;1;(age, '\'(-inf-27.5]\'');(type_employer, Local-gov);(occupation, Sales);0.0001;;
U;1;(type_employer, Local-gov);(education_num, 7);(occupation, Sales);0.0001;;
U;1;(type_employer, Local-gov);(education_num, 7);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(type_employer, Local-gov);(occupation, Sales);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(type_employer, Self-emp-inc);(occupation, Tech-support);0.0001;;
U;1;(type_employer, Self-emp-inc);(education_num, 9);(occupation, Tech-support);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 7);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(type_employer, Self-emp-inc);(education_num, 14);(relationship, Wife);0.0001;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(education_num, 7);(occupation, Protective-serv);0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(type_employer, Self-emp-not-inc);(education_num, 8);0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 8);(occupation, Prof-specialty);0.0001;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 8);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(education_num, 15);(race, Asian-Pac-Islander);0.0001;;
U;1;(education_num, 15);(occupation, Adm-clerical);(race, Asian-Pac-Islander);0.0001;;
U;1;(education_num, 5);(occupation, Prof-specialty);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 15);(occupation, Tech-support);0.0001;;
U;1;(type_employer, Self-emp-inc);(education_num, 4);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 4);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 4);(occupation, Exec-managerial);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(type_employer, Federal-gov);(relationship, Wife);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(type_employer, Federal-gov);(occupation, Farming-fishing);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(occupation, Farming-fishing);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(occupation, Farming-fishing);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 10);(occupation, Farming-fishing);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(occupation, Farming-fishing);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 13);(occupation, Farming-fishing);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 8);(occupation, Handlers-cleaners);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 5);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 5);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(type_employer, Self-emp-inc);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(age, '\'(-inf-27.5]\'');(education_num, 5);(occupation, Exec-managerial);0.0001;;
U;1;(age, '\'(-inf-27.5]\'');(education_num, 5);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(type_employer, Private);(education_num, 3);0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 3);(occupation, Sales);0.0001;;
U;1;(type_employer, Local-gov);(education_num, 15);(occupation, Craft-repair);0.0001;;
U;1;(age, '\'(52.5-inf)\'');(type_employer, Self-emp-not-inc);(occupation, Protective-serv);0.0001;;
U;1;(education_num, 8);(occupation, Craft-repair);(relationship, Wife);0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 15);(occupation, Farming-fishing);0.0001;;
U;1;(type_employer, State-gov);(education_num, 13);(occupation, Sales);0.0001;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 14);(occupation, Transport-moving);0.0001;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 15);(occupation, Tech-support);0.0001;;
U;1;(type_employer, Local-gov);(education_num, 11);(occupation, Machine-op-inspct);0.0001;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 15);(occupation, Tech-support);0.0001;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(206692.5-276793.5]\'');(occupation, Sales);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 12);(occupation, Sales);0.0001;;
U;1;(age, '\'(-inf-27.5]\'');(type_employer, Federal-gov);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 8);(occupation, Protective-serv);0.0001;;
U;1;(education_num, 8);(occupation, Protective-serv);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(type_employer, State-gov);(occupation, Sales);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(age, '\'(52.5-inf)\'');(fnlwgt, '\'(176261.5-206692.5]\'');(race, Asian-Pac-Islander);0.0001;;
U;1;(age, '\'(52.5-inf)\'');(education_num, 15);(occupation, Other-service);0.0001;;
U;1;(education_num, 15);(occupation, Other-service);(race, Asian-Pac-Islander);0.0001;;
U;1;(education_num, 3);(occupation, Sales);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(type_employer, State-gov);(occupation, Machine-op-inspct);0.0001;;
U;1;(type_employer, State-gov);(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(type_employer, Self-emp-inc);(occupation, Other-service);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 8);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(education_num, 15);(occupation, Craft-repair);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 15);(occupation, Other-service);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 6);(occupation, Tech-support);0.0001;;
U;1;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 6);(occupation, Tech-support);0.0001;;
U;1;(education_num, 6);(marital_status, Married-civ-spouse);(occupation, Tech-support);0.0001;;
U;1;(education_num, 6);(occupation, Tech-support);(relationship, Husband);0.0001;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(176261.5-206692.5]\'');(occupation, Sales);0.0001;;
U;1;(type_employer, Federal-gov);(occupation, Sales);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 11);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 8);(occupation, Protective-serv);0.0001;;
U;1;(age, '\'(52.5-inf)\'');(education_num, 8);(occupation, Tech-support);0.0001;;
U;1;(education_num, 8);(occupation, Tech-support);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(education_num, 14);(occupation, Transport-moving);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 8);(occupation, Adm-clerical);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(occupation, Sales);(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(education_num, 13);(relationship, Unmarried);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 5);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 5);(occupation, Craft-repair);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(education_num, 5);(occupation, Prof-specialty);0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 15);(occupation, Adm-clerical);0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 15);(occupation, Adm-clerical);0.0001;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 7);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(type_employer, Federal-gov);(occupation, Sales);0.0001;;
U;1;(type_employer, State-gov);(education_num, 12);(occupation, Craft-repair);0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(type_employer, Self-emp-inc);(occupation, Transport-moving);0.0001;;
U;1;(type_employer, Self-emp-inc);(fnlwgt, '\'(276793.5-inf)\'');(occupation, Transport-moving);0.0001;;
U;1;(type_employer, Self-emp-inc);(education_num, 12);(occupation, Transport-moving);0.0001;;
U;1;(type_employer, Self-emp-inc);(occupation, Transport-moving);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 15);(occupation, Adm-clerical);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(education_num, 14);(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 8);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 8);(occupation, Craft-repair);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 11);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(type_employer, Self-emp-inc);(education_num, 7);0.0001;;
U;1;(type_employer, Self-emp-inc);(education_num, 7);(relationship, Unmarried);0.0001;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 8);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 8);(occupation, Exec-managerial);0.0001;;
U;1;(type_employer, Local-gov);(marital_status, Never-married);(occupation, Sales);0.0001;;
U;1;(type_employer, Local-gov);(occupation, Sales);(relationship, Not-in-family);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 6);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 6);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 8);0.0001;;
U;1;(education_num, 14);(occupation, Craft-repair);(race, Asian-Pac-Islander);0.0001;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(education_num, 6);(occupation, Prof-specialty);0.0001;;
U;1;(type_employer, Local-gov);(occupation, Sales);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 15);(occupation, Farming-fishing);0.0001;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 15);(occupation, Other-service);0.0001;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 15);(occupation, Other-service);0.0001;;
U;1;(education_num, 15);(marital_status, Married-civ-spouse);(occupation, Other-service);0.0001;;
U;1;(education_num, 15);(occupation, Other-service);(relationship, Husband);0.0001;;
U;1;(occupation, Craft-repair);(relationship, Wife);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(education_num, 5);(occupation, Exec-managerial);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(education_num, 7);(occupation, Prof-specialty);(relationship, Unmarried);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 11);(occupation, Handlers-cleaners);0.0001;;
U;1;(type_employer, Self-emp-inc);(occupation, Protective-serv);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(type_employer, Federal-gov);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(276793.5-inf)\'');(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(fnlwgt, '\'(96945-138590]\'');(occupation, Priv-house-serv);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 13);(occupation, Priv-house-serv);0.0001;;
U;1;(education_num, 13);(marital_status, Married-civ-spouse);(occupation, Priv-house-serv);0.0001;;
U;1;(marital_status, Married-civ-spouse);(occupation, Priv-house-serv);(sex, Male);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(type_employer, Federal-gov);(education_num, 5);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 5);(occupation, Sales);0.0001;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(276793.5-inf)\'');(education_num, 5);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 5);(occupation, Sales);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 5);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(type_employer, Federal-gov);(occupation, Sales);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0001;;
U;1;(age, '\'(-inf-27.5]\'');(education_num, 4);(occupation, Exec-managerial);0.0001;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 7);(occupation, Prof-specialty);0.0001;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 15);(occupation, Adm-clerical);0.0001;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 14);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0001;;
U;1;(occupation, Tech-support);(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(type_employer, Federal-gov);(education_num, 5);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 5);(occupation, Exec-managerial);0.0001;;
U;1;(type_employer, Federal-gov);(education_num, 5);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0001;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 5);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(fnlwgt, '\'(-inf-96945]\'');(occupation, Protective-serv);(relationship, Wife);0.0001;;
U;1;(education_num, 11);(occupation, Protective-serv);(relationship, Wife);0.0001;;
U;1;(occupation, Protective-serv);(relationship, Wife);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0001;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 5);(occupation, Exec-managerial);0.0001;;
U;1;(education_num, 14);(occupation, Machine-op-inspct);(hr_worked_per_week, '\'(52.5-inf)\'');0.0001;;
U;1;(age, '\'(52.5-inf)\'');(education_num, 12);(occupation, Handlers-cleaners);0.0001;;
U;1;(age, '\'(39.5-45.5]\'');(type_employer, Federal-gov);(education_num, 8);0.0001;;
