Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.216,Highway,62.6,88.0,30.12,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.254,Interstate,57.0,100.0,30.17,5.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.023,local,36.0,59.0,30.13,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
0.101,large_local,77.0,56.0,30.01,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.03,local,38.0,43.0,29.86,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.797,local,28.0,80.0,30.3,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
1.5519999999999998,Interstate,30.2,100.0,29.88,7.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
5.431,Interstate,29.0,39.0,30.52,9.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.064,local,73.0,36.0,29.57,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.628,Interstate,36.0,87.0,30.51,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.616,Interstate,42.8,13.0,30.12,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.417,Highway,64.4,94.0,30.11,10.0,NE,Overcast,False,False,False,False,False,False,False,True,Night
0.964,local,44.6,81.0,30.0,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.076,Highway,61.0,48.0,30.12,10.0,E,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.109,Highway,52.0,94.0,29.53,7.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.041,local,66.0,50.0,30.28,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
7.039999961853027,Interstate,51.0,60.0,29.64,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.5660000000000001,large_local,51.0,94.0,29.91,5.0,N,Cloudy,False,False,True,False,False,False,False,False,Day
0.301,local,48.0,92.0,29.63,8.0,NW,Drizzle,False,False,False,False,False,False,False,False,Night
0.484,Highway,43.0,61.0,30.17,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.076,local,66.0,96.0,30.05,4.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
2.444,large_local,47.1,82.0,30.13,10.0,SE,Clear,False,False,False,False,False,False,False,True,Night
0.178,local,81.0,28.0,30.01,10.0,SW,Scattered Clouds,True,False,False,False,False,False,False,False,Day
0.356,Highway,86.0,43.0,30.07,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Day
0.321,Beltway,29.0,91.0,30.1,10.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Night
0.136,local,73.9,43.0,29.97,10.0,NW,Clear,False,True,False,False,False,False,False,True,Day
0.01,local,63.0,94.0,29.49,10.0,SE,Cloudy,False,True,False,False,False,False,False,True,Day
0.08,Beltway,51.0,90.0,30.29,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.286,local,35.6,44.0,30.39,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.293,Highway,28.0,88.0,29.6,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.127,local,27.0,91.0,29.87,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.173,Highway,94.0,60.0,29.74,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.277,large_local,58.0,53.0,29.0,10.0,SW,Cloudy,False,False,False,False,True,False,False,True,Day
0.36,local,46.0,92.0,29.81,9.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.09,Highway,52.0,50.0,29.7,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.99,local,41.0,93.0,29.91,4.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.02,local,72.0,100.0,29.62,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.286,local,77.0,61.0,29.19,10.0,SW,Partly Cloudy,False,True,False,False,False,False,False,True,Day
0.295,large_local,32.0,54.0,29.77,10.0,SW,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0.185,large_local,45.0,48.0,29.48,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.3670000000000001,large_local,89.0,37.0,30.02,10.0,E,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0.045,local,76.0,66.0,30.06,10.0,S,Drizzle,False,False,False,False,False,False,False,False,Night
0.117,local,57.0,88.0,29.9,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
0.106,local,59.0,75.0,29.88,6.0,N,Drizzle,False,False,False,False,False,False,False,False,Day
0.096,large_local,36.0,51.0,29.86,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Night
2.213,Interstate,79.0,69.0,29.17,10.0,NE,Drizzle,False,False,True,False,False,False,False,False,Day
0.089,local,52.0,76.0,30.2,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.227,large_local,67.0,90.0,29.74,3.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.108,local,45.0,39.0,29.83,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.499,local,45.0,76.0,29.99,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.448,Interstate,49.0,51.0,30.43,8.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.528,Interstate,55.0,93.0,29.99,10.0,SW,Drizzle,False,False,False,False,False,False,False,False,Night
0.358,large_local,80.0,39.0,29.99,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.273,local,68.0,24.0,30.02,10.0,SW,Fair,False,False,False,False,False,False,False,True,Day
0.494,local,73.0,46.0,30.17,10.0,W,Mostly Cloudy,False,False,False,False,False,True,False,False,Day
0.017,local,53.0,80.0,29.61,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.2,local,33.0,96.0,29.99,1.0,NE,Fog,False,False,False,False,False,False,False,False,Night
0.434,local,59.0,60.0,29.77,10.0,SW,Mostly Cloudy,False,False,False,False,False,True,False,False,Day
0.056,local,33.0,99.0,29.82,10.0,Calm,Cloudy,False,False,False,False,False,False,False,True,Night
0.763,local,43.0,100.0,29.92,0.2,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.047,large_local,42.0,51.0,30.23,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.535,Interstate,63.0,45.0,30.0,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.073,local,47.0,69.0,30.1,10.0,SW,Cloudy,False,False,False,False,False,True,False,False,Night
0.031,large_local,63.0,77.0,28.96,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.15,local,40.0,60.0,30.33,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.171,local,37.0,93.0,30.04,7.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
4.8660000000000005,Interstate,80.0,40.0,29.3,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
3.059999942779541,Interstate,66.0,93.0,29.89,1.0,E,Drizzle,False,False,True,False,False,False,False,False,Day
0.39,Highway,79.0,77.0,29.45,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.229,local,64.0,48.0,30.31,10.0,unknown,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1.7599999904632568,Interstate,37.0,54.0,29.96,10.0,N,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.151,local,50.0,25.0,30.47,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.408,Interstate,59.0,87.0,29.25,5.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.073,local,57.2,97.0,29.92,0.8,Calm,unknown,False,False,False,False,False,False,False,False,Night
1.398,Beltway,29.7,95.0,30.18,4.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.055,local,41.0,38.0,29.49,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.029,Highway,43.0,56.0,29.93,10.0,W,Cloudy,False,False,False,False,False,False,False,False,Night
0.136,Highway,92.0,46.0,29.91,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.335,Interstate,59.0,72.0,29.97,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.075,Beltway,92.0,44.0,29.95,10.0,SW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.168,Highway,57.9,56.0,30.01,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
9.140000343322754,local,79.0,34.0,29.23,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.428,local,59.0,82.0,30.43,10.0,Calm,Clear,False,True,False,False,False,False,False,True,Day
0.324,local,46.0,32.0,29.43,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
1.6909999999999998,Interstate,65.0,47.0,29.95,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
2.630000114440918,Beltway,79.0,46.0,29.73,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.267,Beltway,39.0,93.0,29.77,5.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
1.39,Highway,30.9,100.0,29.83,6.0,Variable,Overcast,False,False,True,False,False,False,False,False,Night
0.4970000000000001,Interstate,78.0,39.0,29.99,10.0,N,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.026,local,89.0,63.0,29.8,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,True,Night
0.075,Highway,41.7,81.0,30.12,10.0,Calm,Clear,False,False,False,False,False,False,False,True,Day
0.287,Interstate,48.0,86.0,29.79,6.0,NW,Drizzle,False,False,True,False,False,False,False,False,Night
0.213,large_local,37.0,37.0,30.11,10.0,NW,Clear,False,True,False,False,False,False,False,False,Day
0.036,large_local,53.0,99.0,29.34,10.0,N,Drizzle,True,True,False,False,False,False,False,False,Day
0.7909999999999999,Highway,48.0,80.0,30.08,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
6.924,Interstate,51.0,33.0,29.2,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
1.099,Beltway,63.0,90.0,29.76,1.0,SW,Rain,False,False,False,False,False,False,False,False,Day
0.382,local,42.0,69.0,29.8,9.0,N,Cloudy,False,False,False,False,False,False,False,True,Night
0.821,Interstate,51.0,45.0,29.82,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.487,Highway,30.2,64.0,30.45,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.487,local,46.4,71.0,30.41,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
1.7999999523162842,Interstate,72.0,87.0,30.15,7.0,SE,Drizzle,False,False,False,False,False,False,False,False,Night
0.317,Beltway,51.0,48.0,30.03,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
1.099,Beltway,62.0,96.0,29.76,2.0,S,Rain,False,False,False,False,False,False,False,False,Day
1.685,large_local,53.1,66.0,30.23,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.433,Highway,62.0,32.0,29.98,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.038,local,50.0,94.0,29.54,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.033,Interstate,85.0,39.0,29.91,7.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.31,Highway,69.1,100.0,29.68,4.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0.609,local,36.0,93.0,29.65,4.0,N,Drizzle,False,False,False,False,False,False,False,False,Day
0.402,Interstate,74.0,87.0,29.68,7.0,W,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,local,66.0,42.0,29.59,10.0,S,Fair,False,False,False,False,False,False,False,False,Night
0.5539999999999999,local,93.2,46.0,29.86,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.149,Interstate,55.0,86.0,29.82,10.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
0.542,Highway,27.0,96.0,30.37,1.0,NE,Snow,False,False,False,False,False,False,False,False,Night
0.144,local,28.0,41.0,29.78,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.114,Highway,84.0,48.0,29.96,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
1.63,Beltway,53.0,89.0,29.61,10.0,N,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Beltway,51.0,94.0,29.57,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.013,local,67.5,24.0,29.74,10.0,SW,Clear,False,False,False,False,False,False,False,True,Day
0.138,local,82.0,89.0,29.67,7.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.072,large_local,69.1,63.0,30.04,10.0,Calm,Clear,False,True,False,False,False,False,False,False,Night
0.286,local,34.0,100.0,29.75,2.0,NE,Snow,False,False,False,False,False,False,False,False,Day
0.033,local,82.0,30.0,30.27,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.106,large_local,69.1,63.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,True,Night
1.099,local,73.4,73.0,30.23,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.135,large_local,43.0,100.0,30.06,0.2,SW,Drizzle,False,False,False,False,False,False,False,False,Night
0.025,local,57.0,38.0,30.03,10.0,Calm,Fair,False,True,False,False,False,False,False,True,Night
0.182,large_local,47.0,29.0,29.91,10.0,NW,Fair,False,True,False,True,False,False,False,False,Night
0.115,local,66.0,57.0,29.94,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.89,local,54.0,47.0,30.0,7.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.42,local,37.0,93.0,29.02,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.298,local,82.0,66.0,29.84,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
2.630000114440918,Beltway,68.0,93.0,29.76,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0.1639999999999999,local,30.0,69.0,29.95,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.812,Interstate,37.0,59.0,29.95,9.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.889,Highway,23.0,93.0,29.86,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.068,Interstate,69.8,100.0,29.86,3.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.115,local,50.0,34.0,30.5,10.0,E,Partly Cloudy,True,False,False,False,False,False,False,True,Day
0.021,local,59.0,81.0,30.03,10.0,NE,Mostly Cloudy,False,True,False,False,False,False,False,False,Day
0.499,local,73.0,100.0,29.91,7.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.364,large_local,46.9,100.0,29.94,0.2,SW,Drizzle,False,False,False,False,False,False,False,False,Day
9.06999969482422,Interstate,73.0,81.0,29.24,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.468,Interstate,46.0,100.0,30.01,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.01,local,79.0,36.0,30.05,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.329,Interstate,77.0,65.0,29.84,7.0,S,Cloudy,False,False,False,False,False,False,False,False,Night
0.017,Beltway,34.0,93.0,29.8,3.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.187,local,64.0,94.0,30.0,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
4.731,Interstate,75.9,76.0,29.79,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.259,Highway,28.0,66.0,29.9,10.0,SW,Fair,False,False,True,False,False,False,False,False,Day
1.974,Interstate,73.0,23.0,29.43,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.036,local,96.8,56.0,30.14,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.217,local,84.2,62.0,29.9,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
2.353,local,48.0,24.0,30.27,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.124,local,83.0,65.0,29.32,3.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.068,large_local,39.0,100.0,29.68,1.0,E,Drizzle,False,False,False,False,False,False,False,False,Day
0.165,local,35.6,100.0,29.89,2.0,Calm,Rain,False,False,False,False,False,False,False,False,Night
7.419,Interstate,37.4,93.0,30.65,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.073,local,48.0,93.0,29.46,7.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
0.022,large_local,70.0,65.0,30.05,10.0,N,Fair,False,False,False,False,False,False,False,True,Day
0.132,local,90.0,43.0,29.72,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.216,Highway,32.0,46.0,30.28,9.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.147,local,83.0,71.0,30.02,9.0,NE,Fair,False,True,False,False,False,True,False,False,Day
2.515,large_local,66.2,60.0,30.21,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.351,Highway,28.9,75.0,30.4,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0.1639999999999999,large_local,39.2,49.0,29.82,10.0,SE,Clear,False,False,False,False,False,False,False,False,Night
0.238,large_local,49.0,43.0,29.54,10.0,E,Fair,False,True,False,False,False,False,False,False,Day
0.173,local,42.0,79.0,30.28,9.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.0,large_local,46.0,86.0,29.7,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
0.396,large_local,33.8,60.0,30.2,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Night
0.478,local,41.0,33.0,30.71,10.0,S,Overcast,False,False,False,False,False,False,False,False,Day
0.063,local,69.0,84.0,29.4,10.0,S,Cloudy,False,False,False,False,False,False,False,True,Day
0.685,local,64.0,46.0,29.51,10.0,NW,Windy,False,False,False,False,False,False,False,False,Day
3.774,local,64.0,77.0,26.96,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.116,Highway,84.9,72.0,29.91,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,True,Night
0.743,large_local,50.0,82.0,30.37,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
1.0490000000000002,Highway,41.0,57.0,29.9,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.03,Highway,64.0,76.0,29.86,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.54,Interstate,84.9,51.0,30.16,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.138,local,86.0,74.0,29.93,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
1.4980000000000002,local,32.0,93.0,30.07,1.8,NE,Snow,False,False,False,False,False,False,False,True,Day
